 2.40  -7.091  -7.091 -57.693 -58.170 -58.237 -58.295 -58.392 -58.471 -58.538 -58.839   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.46  -6.911  -6.911 -57.513 -57.990 -58.057 -58.115 -58.212 -58.291 -58.358 -58.659   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.52  -6.731  -6.731 -57.333 -57.810 -57.877 -57.935 -58.032 -58.111 -58.178 -58.479   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.58  -6.551  -6.551 -57.153 -57.630 -57.697 -57.755 -57.852 -57.931 -57.998 -58.299   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.64  -6.371  -6.371 -56.973 -57.450 -57.517 -57.575 -57.672 -57.751 -57.818 -58.119   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.70  -6.191  -6.191 -56.793 -57.270 -57.337 -57.395 -57.492 -57.571 -57.638 -57.939   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.76  -6.011  -6.011 -56.613 -57.090 -57.157 -57.215 -57.312 -57.391 -57.458 -57.759   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.82  -5.831  -5.831 -56.433 -56.910 -56.977 -57.035 -57.132 -57.211 -57.278 -57.579   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.88  -5.651  -5.651 -56.253 -56.730 -56.797 -56.855 -56.952 -57.031 -57.098 -57.399   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 2.94  -5.440  -5.440 -56.042 -56.519 -56.586 -56.644 -56.741 -56.820 -56.887 -57.188   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.00  -5.200  -5.200 -55.802 -56.279 -56.346 -56.404 -56.501 -56.580 -56.647 -56.948   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.06  -4.960  -4.960 -55.562 -56.039 -56.106 -56.164 -56.261 -56.340 -56.407 -56.708   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.12  -4.720  -4.720 -55.322 -55.799 -55.866 -55.924 -56.021 -56.100 -56.167 -56.468   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000   1.000
 3.18  -4.479  -4.479 -55.081 -55.558 -55.625 -55.683 -55.780 -55.859 -55.926 -56.227   0.000   0.000   0.000   0.000   0.000   0.000   0.008   0.000   0.001   1.000   1.000   1.000   1.000   1.000   1.000   0.992   1.000   0.999
 3.24  -4.240  -4.240 -54.842 -55.319 -55.386 -55.444 -55.541 -55.620 -55.687 -55.988   0.000   0.000   0.000   0.000   0.000   0.000   0.932   0.134   0.596   1.000   1.000   1.000   1.000   1.000   1.000   0.068   0.866   0.404
 3.30  -4.000  -4.000 -54.602 -55.079 -55.146 -55.204 -55.301 -55.380 -55.447 -55.748   0.000   0.000   0.000   0.000   0.000   0.000   1.000   0.991   0.999   1.000   1.000   1.000   1.000   1.000   1.000   0.000   0.009   0.001
 3.36  -3.760  -3.760 -54.362 -54.839 -54.906 -54.964 -55.061 -55.140 -55.207 -55.508   0.000   0.000   0.000   0.000   0.000   0.000   1.000   0.999   1.000   1.000   1.000   1.000   1.000   1.000   1.000   0.000   0.001   0.000
 3.42  -3.520  -3.520 -54.122 -54.599 -54.666 -54.724 -54.821 -54.900 -54.967 -55.268   0.000   0.000   0.002   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.998   1.000   1.000   1.000   0.000   0.000   0.000
 3.48  -3.280  -3.280 -53.882 -54.359 -54.426 -54.484 -54.581 -54.660 -54.727 -55.028   0.000   0.000   0.026   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.974   1.000   1.000   1.000   0.000   0.000   0.000
 3.54  -3.040  -3.040 -53.642 -54.119 -54.186 -54.244 -54.341 -54.420 -54.487 -54.788   0.000   0.000   0.182   0.000   0.000   0.000   1.000   1.000   1.000   1.000   1.000   0.818   1.000   1.000   1.000   0.000   0.000   0.000
 3.60  -2.800  -2.800 -53.403 -53.880 -53.947 -54.005 -54.102 -54.181 -54.248 -54.549   0.001   0.000   0.580   0.000   0.001   0.000   1.000   1.000   1.000   0.999   1.000   0.420   1.000   0.999   1.000   0.000   0.000   0.000
 3.66  -2.560  -2.566 -53.168 -53.645 -53.712 -53.770 -53.867 -53.946 -54.013 -54.314   0.013   0.000   0.871   0.006   0.011   0.000   1.000   1.000   1.000   0.987   1.000   0.129   0.994   0.989   1.000   0.000   0.000   0.000
 3.72  -2.320  -2.365 -52.967 -53.444 -53.511 -53.569 -53.666 -53.745 -53.812 -54.113   0.110   0.000   0.966   0.065   0.095   0.000   1.005   1.000   1.001   0.890   1.000   0.034   0.935   0.905   1.000   0.000   0.000   0.000
 3.78  -2.080  -2.276 -52.878 -53.355 -53.422 -53.480 -53.577 -53.656 -53.723 -54.024   0.569   0.000   0.994   0.494   0.530   0.000   1.076   1.002   1.014   0.431   1.000   0.006   0.506   0.470   1.000   0.000   0.000   0.000
 3.84  -1.840  -2.132 -52.734 -53.211 -53.278 -53.336 -53.433 -53.512 -53.579 -53.880   0.959   0.000   0.999   0.956   0.952   0.000   1.676   1.072   1.328   0.041   1.000   0.001   0.044   0.048   1.000   0.000   0.000   0.000
 3.90  -1.600  -1.900 -52.502 -52.980 -53.047 -53.105 -53.201 -53.281 -53.348 -53.649   0.997   0.000   1.000   0.998   0.997   0.051   1.977   1.679   1.929   0.003   1.000   0.000   0.002   0.003   0.957   0.000   0.000   0.000
 3.96  -1.360  -1.661 -52.263 -52.740 -52.807 -52.865 -52.962 -53.041 -53.108 -53.409   1.000   0.012   1.001   1.000   1.000   1.789   1.998   1.974   1.996   0.000   0.988   0.000   0.000   0.000   0.065   0.000   0.000   0.000
 4.02  -1.120  -1.421 -52.023 -52.500 -52.567 -52.625 -52.722 -52.801 -52.868 -53.169   1.000   0.366   1.057   1.001   1.000   2.562   2.000   1.998   2.000   0.000   0.634   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.08  -0.880  -1.181 -51.783 -52.260 -52.327 -52.385 -52.482 -52.561 -52.628 -52.929   1.000   0.941   1.616   1.040   1.001   2.967   2.000   2.003   2.005   0.000   0.059   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.14  -0.640  -0.941 -51.543 -52.020 -52.087 -52.145 -52.242 -52.321 -52.388 -52.689   1.000   0.996   1.965   1.575   1.042   3.554   2.000   2.133   2.168   0.000   0.004   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.20  -0.400  -0.701 -51.303 -51.780 -51.847 -51.905 -52.002 -52.081 -52.148 -52.449   1.000   1.000   1.997   1.965   1.619   5.570   2.000   2.826   2.820   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.26  -0.160  -0.461 -51.063 -51.540 -51.607 -51.665 -51.762 -51.841 -51.908 -52.209   1.000   1.000   2.009   1.998   1.973   6.349   2.000   3.002   2.986   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.32   0.080  -0.221 -50.823 -51.300 -51.367 -51.425 -51.522 -51.601 -51.668 -51.969   1.000   1.003   2.282   2.040   2.001   7.983   2.000   3.310   3.016   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.38   0.320   0.019 -50.583 -51.060 -51.127 -51.185 -51.282 -51.361 -51.428 -51.729   1.000   1.095   2.909   2.505   2.098   8.000   2.000   3.903   3.421   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.44   0.560   0.259 -50.343 -50.820 -50.887 -50.945 -51.042 -51.121 -51.188 -51.489   1.000   1.718   3.029   2.942   2.732   8.000   2.001   3.992   3.949   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.50   0.800   0.499 -50.103 -50.580 -50.647 -50.705 -50.802 -50.881 -50.948 -51.249   1.000   1.976   3.497   3.027   2.981   8.000   2.037   3.999   4.041   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.56   1.040   0.739 -49.863 -50.340 -50.407 -50.465 -50.562 -50.641 -50.708 -51.009   1.000   1.998   3.945   3.518   3.082   8.000   2.579   4.000   4.570   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.62   1.280   0.979 -49.623 -50.100 -50.167 -50.225 -50.322 -50.401 -50.468 -50.769   1.000   2.000   3.995   3.973   3.645   8.000   2.970   4.000   4.979   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.68   1.520   1.219 -49.383 -49.860 -49.927 -49.985 -50.082 -50.161 -50.228 -50.529   1.000   2.000   3.999   4.328   3.999   8.000   3.083   4.000   5.357   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.74   1.760   1.459 -49.143 -49.620 -49.687 -49.745 -49.842 -49.921 -49.988 -50.289   1.000   2.000   4.000   4.896   4.538   8.000   3.700   4.000   5.936   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.80   2.000   1.699 -48.903 -49.380 -49.447 -49.505 -49.602 -49.681 -49.748 -50.049   1.000   2.000   4.000   4.990   5.013   8.000   4.004   4.004   6.392   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.86   2.240   1.939 -48.663 -49.140 -49.207 -49.265 -49.362 -49.441 -49.508 -49.809   1.000   2.000   4.000   4.999   5.569   8.000   4.417   4.140   6.945   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.92   2.480   2.179 -48.423 -48.900 -48.967 -49.025 -49.122 -49.201 -49.268 -49.569   1.000   2.000   4.000   5.000   5.950   8.000   5.005   4.810   7.375   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 4.98   2.720   2.419 -48.183 -48.660 -48.727 -48.785 -48.882 -48.961 -49.028 -49.329   1.000   2.000   4.000   5.000   5.995   8.000   5.699   5.122   7.904   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.04   2.960   2.659 -47.943 -48.420 -48.487 -48.545 -48.642 -48.721 -48.788 -49.089   1.000   2.000   4.000   5.000   5.999   8.000   6.124   5.773   8.383   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.10   3.200   2.899 -47.703 -48.180 -48.247 -48.305 -48.402 -48.481 -48.548 -48.849   1.000   2.000   4.000   5.000   6.000   8.000   6.772   6.203   9.115   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.16   3.440   3.139 -47.463 -47.940 -48.007 -48.065 -48.162 -48.241 -48.308 -48.609   1.000   2.000   4.000   5.000   6.000   8.000   7.243   6.997   9.923   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.22   3.680   3.379 -47.223 -47.700 -47.767 -47.825 -47.922 -48.001 -48.068 -48.369   1.000   2.000   4.008   5.000   6.000   8.000   8.244   7.844  11.082   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.28   3.920   3.619 -46.983 -47.460 -47.527 -47.585 -47.682 -47.761 -47.828 -48.129   1.000   2.000   4.178   5.000   6.000   8.000   9.107   8.459  12.245   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.34   4.160   3.859 -46.743 -47.220 -47.287 -47.345 -47.442 -47.521 -47.588 -47.889   1.000   2.000   4.798   5.001   6.000   8.000   9.776   9.095  13.161   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.40   4.400   4.099 -46.503 -46.980 -47.047 -47.105 -47.202 -47.281 -47.348 -47.649   1.000   2.000   5.089   5.027   6.000   8.000   9.973  10.240  14.674   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.46   4.640   4.339 -46.263 -46.740 -46.807 -46.865 -46.962 -47.041 -47.108 -47.409   1.000   2.000   5.650   5.382   6.000   8.084   9.996  11.257  15.637   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.52   4.880   4.579 -46.023 -46.500 -46.567 -46.625 -46.722 -46.801 -46.868 -47.169   1.000   2.000   5.951   5.935   6.012   9.817   9.999  11.855  15.952   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.58   5.120   4.819 -45.783 -46.260 -46.327 -46.385 -46.482 -46.561 -46.628 -46.929   1.000   2.000   5.993   6.383   6.223   9.998  10.000  11.981  15.993   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.64   5.360   5.059 -45.543 -46.020 -46.087 -46.145 -46.242 -46.321 -46.388 -46.689   1.000   2.000   5.999   6.879   6.840  10.000  10.000  11.997  15.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.70   5.600   5.299 -45.303 -45.780 -45.847 -45.905 -46.002 -46.081 -46.148 -46.449   1.000   2.000   6.000   6.983   7.320  10.000  10.000  11.999  16.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.76   5.840   5.539 -45.063 -45.540 -45.607 -45.665 -45.762 -45.841 -45.908 -46.209   1.000   2.000   6.000   6.997   7.849  10.000  10.000  12.000  16.025   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.82   6.080   5.779 -44.823 -45.300 -45.367 -45.425 -45.522 -45.601 -45.668 -45.969   1.000   2.000   6.000   6.999   7.978  10.000  10.000  12.000  16.371   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.88   6.320   6.019 -44.583 -45.060 -45.127 -45.185 -45.282 -45.361 -45.428 -45.729   1.000   2.000   6.000   7.000   7.996  10.000  10.001  12.000  17.207   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 5.94   6.560   6.259 -44.343 -44.820 -44.887 -44.945 -45.042 -45.121 -45.188 -45.489   1.000   2.000   6.000   7.000   7.999  10.000  10.032  12.000  18.291   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.00   6.800   6.499 -44.103 -44.580 -44.647 -44.705 -44.802 -44.881 -44.948 -45.249   1.000   2.000   6.000   7.000   8.000  10.000  10.366  12.000  20.105   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.06   7.040   6.739 -43.863 -44.340 -44.407 -44.465 -44.562 -44.641 -44.708 -45.009   1.000   2.000   6.000   7.000   8.000  10.000  11.037  12.007  21.435   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.12   7.280   6.979 -43.623 -44.100 -44.167 -44.225 -44.322 -44.401 -44.468 -44.769   1.000   2.000   6.000   7.000   8.000  10.000  11.676  12.119  23.395   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.18   7.520   7.219 -43.383 -43.860 -43.927 -43.985 -44.082 -44.161 -44.228 -44.529   1.000   2.000   6.000   7.000   8.000  10.000  11.943  12.693  23.894   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.24   7.760   7.459 -43.143 -43.620 -43.687 -43.745 -43.842 -43.921 -43.988 -44.289   1.000   2.000   6.000   7.000   8.000  10.000  11.989  13.400  23.982   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.30   8.000   7.699 -42.903 -43.380 -43.447 -43.505 -43.602 -43.681 -43.748 -44.049   1.000   2.000   6.000   7.000   8.000  10.000  11.998  13.867  23.996   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.36   8.240   7.939 -42.663 -43.140 -43.207 -43.265 -43.362 -43.441 -43.508 -43.809   1.000   2.000   6.000   7.000   8.000  10.000  11.999  13.976  23.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.42   8.480   8.179 -42.423 -42.900 -42.967 -43.025 -43.122 -43.201 -43.268 -43.569   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.995  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.48   8.720   8.419 -42.183 -42.660 -42.727 -42.785 -42.882 -42.961 -43.028 -43.329   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.54   8.960   8.659 -41.943 -42.420 -42.487 -42.545 -42.642 -42.721 -42.788 -43.089   1.000   2.000   6.000   7.000   8.000  10.000  12.000  13.999  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.60   9.200   8.899 -41.703 -42.180 -42.247 -42.305 -42.402 -42.481 -42.548 -42.849   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.66   9.440   9.139 -41.463 -41.940 -42.007 -42.065 -42.162 -42.241 -42.308 -42.609   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.008   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.72   9.680   9.379 -41.223 -41.700 -41.767 -41.825 -41.922 -42.001 -42.068 -42.369   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.107   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.78   9.920   9.619 -40.983 -41.460 -41.527 -41.585 -41.682 -41.761 -41.828 -42.129   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  24.634   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.84  10.160   9.859 -40.743 -41.220 -41.287 -41.345 -41.442 -41.521 -41.588 -41.889   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.422   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.90  10.400  10.099 -40.503 -40.980 -41.047 -41.105 -41.202 -41.281 -41.348 -41.649   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.855   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 6.96  10.640  10.339 -40.263 -40.740 -40.807 -40.865 -40.962 -41.041 -41.108 -41.409   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.966   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.02  10.880  10.579 -40.023 -40.500 -40.567 -40.625 -40.722 -40.801 -40.868 -41.169   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.991   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.08  11.120  10.819 -39.783 -40.260 -40.327 -40.385 -40.482 -40.561 -40.628 -40.929   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.997   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.14  11.360  11.059 -39.543 -40.020 -40.087 -40.145 -40.242 -40.321 -40.388 -40.689   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  25.999   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.20  11.600  11.299 -39.303 -39.780 -39.847 -39.905 -40.002 -40.081 -40.148 -40.449   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.26  11.840  11.539 -39.063 -39.540 -39.607 -39.665 -39.762 -39.841 -39.908 -40.209   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.32  12.080  11.779 -38.823 -39.300 -39.367 -39.425 -39.522 -39.601 -39.668 -39.969   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.38  12.320  12.019 -38.583 -39.060 -39.127 -39.185 -39.282 -39.361 -39.428 -39.729   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.44  12.560  12.259 -38.343 -38.820 -38.887 -38.945 -39.042 -39.121 -39.188 -39.489   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.50  12.800  12.499 -38.103 -38.580 -38.647 -38.705 -38.802 -38.881 -38.948 -39.249   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.56  13.040  12.739 -37.863 -38.340 -38.407 -38.465 -38.562 -38.641 -38.708 -39.009   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
 7.62  13.280  12.979 -37.623 -38.100 -38.167 -38.225 -38.322 -38.401 -38.468 -38.769   1.000   2.000   6.000   7.000   8.000  10.000  12.000  14.000  26.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
